gene	geneName	baseMean	log2FC	stderror	padj
CNAG_05187	NA	646.838	0.874	0.376	0.07708
CNAG_05188	NA	39.469	1.234	0.81	0.2879
CNAG_05189	NA	315.268	-0.976	0.372	0.04034
CNAG_05190	NA	893.194	1.287	0.275	5.197e-5
CNAG_05191	NA	202.24	0.61	0.44	0.3442
CNAG_05192	NA	1240.685	0.528	0.275	0.16
CNAG_05193	NA	446.358	0.721	0.333	0.1044
CNAG_05194	NA	300.847	-0.098	0.405	0.9095
CNAG_05195	NA	392.089	1.445	0.364	8.732e-4
CNAG_05196	NA	101.988	-1.009	0.529	0.1635
CNAG_05197	NA	277.964	-0.512	0.377	0.3546
CNAG_05198	NA	222.398	0.397	0.508	0.6425
CNAG_05199	NA	4703.087	-0.264	0.389	0.6968
CNAG_05200	BUD16	113.25	0.628	0.529	0.4337
CNAG_05201	NA	102.275	0.446	0.543	0.6217
CNAG_05202	NA	706.043	-0.438	0.289	0.2914
CNAG_05212	NA	16.23	0.204	1.752	0.9572
CNAG_05215	NA	233.837	1.764	0.461	0.00138
CNAG_05216	RAD53	232.937	0.575	0.42	0.3498
CNAG_05217	NA	82.846	-0.362	0.612	0.7414
CNAG_05218	ACA1	298.556	2.088	0.393	2.828e-6
CNAG_05219	NA	75.567	0.552	0.601	0.5686
CNAG_05220	TLK1	116.668	1.977	0.642	0.01311
CNAG_05221	H2A-4	130.561	-0.68	0.686	0.5301
CNAG_05222	NRG1	1101.468	-0.47	0.258	0.1866
CNAG_05223	NA	135.086	-0.872	0.636	0.3493
CNAG_05224	NA	106.389	-1.036	0.595	0.2108
CNAG_05225	NA	87.42	-0.134	0.572	0.9121
CNAG_05226	NA	172.578	-0.067	0.43	0.9395
CNAG_05227	NA	256.774	-0.441	0.386	0.4562
CNAG_05228	NA	551.077	-0.986	0.302	0.007996
CNAG_05229	NA	237.093	1.918	0.755	0.0487
CNAG_05230	NA	183.458	-0.797	0.506	0.2691
CNAG_05231	NA	290.836	0.09	0.412	0.9187
CNAG_05232	RPL2	6352.996	-0.857	0.282	0.01441
CNAG_05233	NA	461.098	0.601	0.325	0.1802
CNAG_05234	TIM54	347.246	-1.004	0.375	0.03553
CNAG_05235	NA	2496.202	1.226	0.28	1.797e-4
CNAG_05236	NA	209.509	0.74	0.46	0.2559
CNAG_05237	NA	164.079	0.058	0.446	0.9506
CNAG_05238	NA	69.948	-0.461	0.735	0.7239
CNAG_05239	NA	101.235	-1.801	0.569	0.0104
CNAG_05240	NA	249.156	-0.136	0.385	0.8591
CNAG_05241	NA	99.056	-0.3	0.625	0.7961
CNAG_05242	NA	992.949	-1.08	0.309	0.004045
CNAG_05243	XKS1	114.507	0.518	0.537	0.5444
CNAG_05244	NA	43.313	-0.157	0.766	0.9244
CNAG_05245	NA	145.557	-0.932	0.465	0.1382
CNAG_05246	NA	30.89	1.383	0.902	0.2848
CNAG_05247	SLC1	327.486	-0.883	0.347	0.04873
CNAG_05248	NA	305.281	-0.176	0.354	0.7857
CNAG_05250	NA	308.987	2.163	0.356	5.308e-8
CNAG_05251	NA	106.284	2.759	0.577	3.38e-5
CNAG_05252	NA	148.477	-0.122	0.513	0.9114
CNAG_05253	NA	147.412	0.549	0.518	0.4966
CNAG_05254	NA	474.637	-1.46	0.321	8.946e-5
CNAG_05255	FZC2	325.489	-0.234	0.359	0.7106
CNAG_05256	CAT2	80.82	0.788	0.773	0.5169
CNAG_05258	SMG1	73.611	2.278	0.939	0.06227
CNAG_05259	NA	20.129	-1.482	1.111	0.3656
CNAG_05260	NA	275.627	1.873	0.449	4.103e-4
CNAG_05261	NA	411.748	0.181	0.344	0.7728
CNAG_05262	NA	508.753	-0.366	0.306	0.4306
CNAG_05263	NA	16.904	0.706	1.511	0.8027
CNAG_05264	NA	1162.229	0.69	0.452	0.2861
CNAG_05265	NA	321.459	-0.666	0.448	0.3029
CNAG_05266	NA	81.058	0.17	0.7	0.9095
CNAG_05267	NA	360.72	-0.058	0.333	0.9329
CNAG_05268	NA	58.286	-2.002	0.772	0.04346
CNAG_05269	NA	134.444	-0.164	0.493	0.8698
CNAG_05270	NA	533.094	-0.855	0.32	0.03599
CNAG_05271	NA	111.847	0.353	0.541	0.7109
CNAG_05272	NA	111.838	-0.44	0.586	0.6583
CNAG_05273	NA	173.82	-0.106	0.435	0.9095
CNAG_05274	NA	338.318	-1.285	0.357	0.002871
CNAG_05276	NA	165.308	-0.311	0.448	0.6878
CNAG_05277	NA	808.778	0.991	0.311	0.009752
CNAG_05278	NA	43.273	-2.162	1.001	0.1054
CNAG_05279	NA	14.994	1.144	1.379	0.6172
CNAG_05280	FBP1	511.496	-0.235	0.303	0.6446
CNAG_05281	NA	34.295	1.151	0.888	0.3832
CNAG_05282	APT4	346.819	-0.389	0.361	0.4882
CNAG_05283	NA	195.238	-1.358	0.426	0.009788
CNAG_05284	NA	138.708	-1.059	0.562	0.1701
CNAG_05285	NA	644.168	-0.529	0.292	0.1896
CNAG_05286	LDP2	13.473	-1.055	1.432	0.6659
CNAG_05287	NA	44.022	-0.907	0.765	0.4348
CNAG_05288	NA	161.049	0.931	0.512	0.1887
CNAG_05289	NA	122.327	0.904	0.568	0.262
CNAG_05290	SPT3	347.493	-2.066	0.379	1.51e-6
CNAG_05291	NA	730.617	-1.212	0.279	2.167e-4
CNAG_05292	TPS1	417.32	2.499	0.332	4.061e-12
CNAG_05293	NA	376.388	2.375	0.387	3.595e-8
CNAG_05294	NA	590.342	0.779	0.295	0.0393
CNAG_05295	NA	223.487	-0.847	0.447	0.1667
CNAG_05296	NA	231.429	-0.037	0.44	0.9663
CNAG_05297	NA	57.694	0.316	0.71	0.8148
CNAG_05298	NA	108.247	0.053	0.566	0.9635
CNAG_05299	NA	46.873	9.359	1.651	4.828e-7
CNAG_05300	NA	43.866	1.825	0.906	0.1368
CNAG_05301	CRN1	259.917	0.832	0.383	0.1031
CNAG_05302	NA	208.058	-0.258	0.497	0.7759
CNAG_05303	ICL1	187.669	2.412	0.826	0.01971
CNAG_05304	NA	48.017	0.694	0.753	0.5667
CNAG_05305	NA	21.345	1.528	1.189	0.3885
CNAG_05306	PTC701	257.012	-0.534	0.38	0.3345
CNAG_05307	NA	185.627	-0.527	0.444	0.4343
CNAG_05308	NA	542.564	0.005	0.295	0.9931
CNAG_05309	NA	556.597	0.917	0.303	0.014880000000000001
CNAG_05310	NA	40.917	9.163	1.676	1.341e-6
CNAG_05311	NA	880.481	-0.466	0.271	0.2182
CNAG_05312	NA	714.299	-0.913	0.427	0.11
CNAG_05313	NA	517.364	0.72	0.328	0.09806
CNAG_05314	GLO3	509.005	-0.037	0.304	0.9539
CNAG_05315	NA	58.103	2.449	0.768	0.009803
CNAG_05316	NA	92.937	0.069	0.627	0.959
CNAG_05317	NA	37.327	3.046	1.35	0.08847
CNAG_05318	NA	91.44	-0.353	0.635	0.758
CNAG_05319	NA	134.937	0.697	0.527	0.3703
CNAG_05320	NA	48.612	0.114	0.741	0.9408
CNAG_05321	NA	19.907	0.383	1.296	0.8884
CNAG_05324	NA	69.491	0.37	0.88	0.827
CNAG_05325	NA	52.078	2.108	1.148	0.1831
CNAG_05326	NA	7.738	6.756	2.519	0.03524
CNAG_05327	NA	195.312	0.799	0.448	0.198
CNAG_05329	NA	9.302	-0.086	2.021	0.9836
CNAG_05330	NA	0	NA	NA	NA
CNAG_05331	NA	7.537	6.719	2.473	0.03259
CNAG_05332	NA	0	NA	NA	NA
CNAG_05333	NA	93.042	1.331	0.617	0.1061
CNAG_05334	NA	5.086	2.322	2.424	0.5474
CNAG_05336	NA	63.443	0.972	0.847	0.4545
CNAG_05337	NA	67.461	1.674	0.748	0.09198
CNAG_05339	NA	51.516	0.737	0.716	0.5116
CNAG_05340	NA	9.229	0.602	2.068	0.8899
CNAG_05341	NA	50.219	0.842	0.806	0.5046
CNAG_05342	NA	67.495	-0.923	0.641	0.3209
CNAG_05343	NA	906.78	-0.492	0.298	0.2396
CNAG_05344	NA	566.039	-1.028	0.315	0.008105
CNAG_05345	NA	25.705	-1.34	1.544	0.5968
CNAG_05346	NA	11.693	-0.317	1.891	0.9352
CNAG_05348	CDC42	1125.043	-0.168	0.307	0.7625
CNAG_05349	NA	1178.704	-0.84	0.303	0.02825
CNAG_05350	NA	337.291	1.531	0.414	0.002081
CNAG_05351	PMM1	701.072	-0.434	0.305	0.3289
CNAG_05352	NA	329.612	-0.515	0.38	0.3558
CNAG_05353	NA	620.489	-0.342	0.291	0.4383
CNAG_05354	NA	137.981	-0.514	0.479	0.4905
CNAG_05355	RSP5	2088.638	-0.425	0.283	0.2949
CNAG_05356	NA	55.446	-3.031	0.822	0.002187
CNAG_05357	NA	129.329	0.102	0.475	0.9203
CNAG_05358	NA	58.587	1.801	0.702	0.04586
CNAG_05359	NA	214.506	0.278	0.396	0.6838
CNAG_05360	NA	656.442	-0.9	0.288	0.01149
CNAG_05363	NA	192.611	-0.708	0.468	0.2915
CNAG_05364	NA	61.967	1.773	1.001	0.2018
CNAG_05365	NA	832.956	-0.622	0.286	0.1013
CNAG_05366	NA	920.671	-1.567	0.28	7.016e-7
CNAG_05367	NA	172.261	-1.009	0.517	0.1519
CNAG_05369	NA	88.028	-0.463	0.629	0.6666
CNAG_05370	NA	129.006	0.166	0.556	0.8879
CNAG_05371	NA	763.302	-0.353	0.327	0.4864
CNAG_05372	BLP5	1511.623	-1.007	0.328	0.01333
CNAG_05373	NA	162.141	-0.401	0.457	0.592
CNAG_05374	NA	423.953	-0.537	0.366	0.3099
CNAG_05375	NA	3059.495	0.286	0.246	0.4466
CNAG_05376	NA	33.723	1.072	0.856	0.4053
CNAG_05377	ITR3	8.214	0.438	1.77	0.9078
CNAG_05378	NA	25.611	-1.856	1.008	0.182
CNAG_05379	NA	55.81	-0.313	0.732	0.8233
CNAG_05380	FZC44	378.235	0.508	0.327	0.2765
CNAG_05381	ITR3C	18.454	2.445	1.588	0.2815
CNAG_05383	NA	23.661	2.749	1.39	0.1456
CNAG_05384	NA	280.106	-0.821	0.438	0.1719
CNAG_05385	NA	206.612	0.573	0.431	0.3671
CNAG_05386	PRO1	102.234	-0.122	0.56	0.9192
CNAG_05387	NA	351.321	0.418	0.452	0.5651
CNAG_05388	NA	53.994	0.233	0.731	0.8769
CNAG_05389	NA	241.308	-0.468	0.382	0.416
CNAG_05390	NA	130.862	-0.076	0.48	0.9395
CNAG_05391	NA	353.209	-0.341	0.377	0.577
CNAG_05392	ZAP104	208.373	-0.553	0.512	0.4866
CNAG_05393	NA	124.591	-0.244	0.501	0.7915
CNAG_05394	NA	289.296	0.693	0.387	0.1953
CNAG_05395	VAM6	379.065	0.925	0.381	0.06227
CNAG_05396	NA	36.165	1.223	0.942	0.382
CNAG_05397	NA	61.735	0.887	0.713	0.4079
CNAG_05398	NA	329.189	-0.701	0.346	0.1336
CNAG_05399	NA	9.435	3.324	1.883	0.2037
CNAG_05400	NA	304.207	-0.761	0.375	0.1324
CNAG_05401	NA	1196.32	-0.75	0.331	0.08693
CNAG_05402	NA	514.588	-0.931	0.324	0.02244
CNAG_05403	NA	135.679	1.002	0.491	0.1311
CNAG_05404	CLR4	742.842	0.889	0.317	0.02657
CNAG_05405	NA	115.962	0.63	0.502	0.4045
CNAG_05406	NA	77.43	0.042	0.715	0.9777
CNAG_05407	NA	133.631	1.441	0.734	0.1492
CNAG_05408	NA	1389.46	-0.852	0.28	0.0145
CNAG_05409	NA	157.362	-0.762	0.608	0.4053
CNAG_05410	NA	92.299	1.956	0.572	0.005083
CNAG_05411	LPI9	941.104	1.06	0.266	8.011e-4
CNAG_05412	NA	115.392	2.219	0.56	8.815e-4
CNAG_05413	NA	212.018	-0.36	0.412	0.5946
CNAG_05414	NA	78.783	-0.593	0.702	0.6099
CNAG_05415	NA	418.139	-1.078	0.454	0.06889
CNAG_05416	NA	550.444	-0.319	0.317	0.5212
CNAG_05419	NA	779.281	0.302	0.312	0.5425
CNAG_05420	USV101	866.995	-0.028	0.274	0.9616
CNAG_05421	NA	158.073	-0.717	0.451	0.262
CNAG_05422	LIV11	145.378	-0.183	0.486	0.8478
CNAG_05423	NA	109.757	0.284	0.572	0.787
CNAG_05424	NA	1598.897	-0.001	0.272	0.9995
CNAG_05425	NA	2667.018	-1.782	0.284	1.507e-8
CNAG_05426	NA	34.137	-1.129	1.087	0.508
CNAG_05427	GPG1	0.281	2.088	4.99	NA
CNAG_05428	TAF5	312.835	-0.742	0.356	0.1215
CNAG_05429	NA	130.276	0.124	0.559	0.9176
CNAG_05430	NA	224.409	0.222	0.399	0.7573
CNAG_05431	RIM101	5274.449	1.966	0.23	1.263e-15
CNAG_05432	NA	43.407	-0.38	0.766	0.7866
CNAG_05434	NA	264.866	-0.404	0.399	0.5202
CNAG_05435	NA	232.846	-0.211	0.405	0.7751
CNAG_05436	NA	70.07	-0.064	0.755	0.9659
CNAG_05437	NA	1102.292	-0.025	0.283	0.9646
CNAG_05438	NA	241.125	-0.874	0.467	0.1724
CNAG_05439	CMK1	180.282	-0.816	0.577	0.3315
CNAG_05440	NA	60.58	0.359	0.694	0.7763
CNAG_05441	NA	102.132	-1.072	0.656	0.2456
CNAG_05442	NA	398.459	0.259	0.337	0.6479
CNAG_05444	NA	95.738	-0.666	0.642	0.508
CNAG_05445	SHE4	261.092	-0.339	0.391	0.5962
CNAG_05446	NA	682.699	-0.411	0.298	0.3464
CNAG_05447	NA	123.625	-0.127	0.543	0.9121
CNAG_05449	MTN1	615.068	0.699	0.312	0.09091
CNAG_05450	NA	40.843	0.593	0.789	0.6582
CNAG_05451	NA	83.366	-0.196	0.59	0.8704
CNAG_05452	NA	815.759	-0.651	0.285	0.08428
CNAG_05453	NA	65.924	-0.216	0.678	0.8768
CNAG_05454	NA	3.408	0.948	3.343	0.8923
CNAG_05455	NA	709.591	-1.097	0.311	0.003605
CNAG_05456	NA	180.301	-0.774	0.421	0.1831
CNAG_05457	NA	1355.267	-0.474	0.278	0.2234
CNAG_05458	NA	366.054	0.981	0.422	0.07767
CNAG_05459	NA	3435.53	-0.118	0.228	0.7763
CNAG_05460	NA	21.974	-0.469	1.363	0.8641
CNAG_05461	NA	23.677	3.633	1.443	0.05137
CNAG_05462	NA	526.45	0.805	0.387	0.1221
CNAG_05463	NA	139.02	0.59	0.589	0.5246
CNAG_05464	NA	74.981	-0.211	0.602	0.8602
CNAG_05465	GIB2	9119.992	-0.663	0.254	0.04141
CNAG_05466	NA	1.86	-4.012	4.093	NA
CNAG_05467	NA	0.843	3.572	4.865	NA
CNAG_05468	APN1	268.022	-0.064	0.363	0.9327
CNAG_05469	HRD1	125.988	0.141	0.492	0.8915
CNAG_05471	NA	242.138	0.191	0.394	0.7938
CNAG_05472	SPO11	33.971	1.444	1.205	0.4294
CNAG_05473	NA	237.571	-0.611	0.379	0.2543
CNAG_05475	NA	195.624	1.01	0.414	0.06062
CNAG_05476	NA	101.248	-1.067	0.685	0.2751
CNAG_05477	NA	248.661	-0.108	0.374	0.8905
CNAG_05478	NA	128.853	1.253	0.512	0.05956
CNAG_05479	NA	309.777	0.333	0.417	0.6335
CNAG_05480	HXK1	535.732	0.838	0.303	0.02929
CNAG_05482	NA	80.609	0.643	0.629	0.5158
CNAG_05483	NA	97.82	-0.482	0.573	0.6113
CNAG_05484	NA	230.817	0.163	0.408	0.8359
CNAG_05485	NA	443.372	-1.065	0.323	0.007268
CNAG_05486	NA	637.599	-0.643	0.318	0.1344
CNAG_05487	NA	68.611	-0.386	0.657	0.7426
CNAG_05496	NA	411.896	-0.214	0.384	0.7568
CNAG_05497	NA	1970.069	-0.683	0.235	0.02038
CNAG_05498	NA	270.704	-0.44	0.39	0.4634
CNAG_05499	NA	343.291	-1.479	0.552	0.03535
CNAG_05500	NA	101.81	1.178	0.53	0.09402
CNAG_05501	NA	40.072	0.613	1.03	0.7393
CNAG_05502	NA	462.675	0.346	0.31	0.4696
CNAG_05503	NA	165.873	0.175	0.431	0.8326
CNAG_05504	NA	91.777	0.539	0.564	0.5495
CNAG_05505	NA	80.463	0.445	0.624	0.6773
CNAG_05507	NA	178.321	-1.288	0.428	0.01556
CNAG_05508	NA	126.787	-0.436	0.49	0.5843
CNAG_05509	HIS3	612.199	-1.133	0.313	0.002654
CNAG_05510	NA	157.51	0.127	0.46	0.8951
CNAG_05511	NA	636.261	0.021	0.373	0.9782
CNAG_05512	NA	275.837	0.216	0.385	0.7549
CNAG_05513	NA	153.176	-0.674	0.55	0.4159
CNAG_05514	NA	0.829	-2.859	4.836	NA
CNAG_05515	NA	456.747	0.391	0.335	0.4434
CNAG_05516	NA	184.858	-0.44	0.459	0.5473
CNAG_05517	NA	490.526	0.852	0.309	0.0294
CNAG_05518	NA	443.313	0.361	0.392	0.5668
CNAG_05519	NA	146.364	-0.645	0.509	0.399
CNAG_05520	NA	415.597	-0.69	0.418	0.2396
CNAG_05521	NA	164.677	0.882	0.434	0.1324
CNAG_05522	NA	1151.442	-0.815	0.474	0.2182
CNAG_05523	NA	88.743	-0.453	0.651	0.6878
CNAG_05524	NA	220.609	0.505	0.393	0.3878
CNAG_05525	NA	4740.781	-1.06	0.282	0.00171
CNAG_05526	NA	87.78	-0.512	0.604	0.6081
CNAG_05527	NA	1542.107	-0.859	0.247	0.004232
CNAG_05528	NA	45.753	0.892	0.789	0.4617
CNAG_05529	HAD5	308.456	-0.407	0.364	0.4681
CNAG_05530	NA	121.454	-0.291	0.503	0.7473
CNAG_05531	NA	61.961	0.413	0.676	0.7307
CNAG_05532	NA	104.488	1.966	0.528	0.001906
CNAG_05533	NA	127.906	0.058	0.512	0.9581
CNAG_05534	PLR1	24.613	1.78	1.019	0.2091
CNAG_05535	FHL1	1507.569	-0.777	0.318	0.05981
CNAG_05536	NA	12.517	0.627	1.456	0.8216
CNAG_05537	NA	215.336	-1.293	0.557	0.07778
CNAG_05538	JJJ1	479.633	-1.039	0.317	0.007635
CNAG_05539	NA	392.436	1.838	0.337	1.45e-6
CNAG_05540	URE1	903.41	1.03	0.275	0.001755
CNAG_05541	NA	159.75	-1.049	0.539	0.1537
CNAG_05542	NA	1.967	4.789	4.745	NA
CNAG_05543	NA	15.737	0.987	1.328	0.6627
CNAG_05544	NA	17.686	4.837	1.435	0.005879
CNAG_05545	NA	63.909	1.767	0.669	0.03873
CNAG_05546	NA	118.392	0.619	0.522	0.4354
CNAG_05547	NA	328.12	1.384	0.599	0.07941
CNAG_05548	NA	11.189	2.046	1.84	0.4713
CNAG_05549	NA	932.474	-1.297	0.339	0.001361
CNAG_05550	NA	797.21	0.341	0.363	0.5572
CNAG_05551	NA	318.133	-0.466	0.444	0.5024
CNAG_05552	NA	1548.926	-0.444	0.245	0.1891
CNAG_05553	NA	127.479	0.149	0.516	0.8903
CNAG_05554	NA	238.739	-0.484	0.535	0.577
CNAG_05555	NA	8756.898	-0.886	0.247	0.002939
CNAG_05556	NA	3137.091	-0.586	0.263	0.09402
CNAG_05557	MMM1	414.683	-0.584	0.318	0.1831
CNAG_05558	KIN4	1475.674	-0.651	0.304	0.109
CNAG_05559	NA	321.911	0	0.436	0.9999
CNAG_05562	PBX2	202.615	-0.157	0.4	0.8404
CNAG_05563	HOS2	219.504	-0.918	0.392	0.07421
CNAG_05564	NA	128.454	-0.574	0.607	0.5525
CNAG_05565	NA	135.411	-0.481	0.784	0.7296
CNAG_05566	NA	73.145	-0.115	0.641	0.9325
CNAG_05567	PPP3	57.434	0.369	0.678	0.7633
CNAG_05568	PRY1	144.097	-0.331	0.639	0.7759
CNAG_05569	NA	49.89	0.04	0.878	0.9831
CNAG_05570	NA	148.773	0.071	0.455	0.9395
CNAG_05571	NA	5668.847	-1.093	0.254	2.485e-4
CNAG_05572	NA	108.038	1.982	0.601	0.007234
CNAG_05573	NA	299.505	-1.355	0.482	0.02584
CNAG_05574	NA	154.818	-0.004	0.556	0.9969
CNAG_05575	NA	50.631	0.808	0.846	0.5496
CNAG_05576	NA	218.322	-1.001	0.578	0.214
CNAG_05577	NA	102.871	0.253	0.648	0.841
CNAG_05578	NA	260.71	-0.383	0.373	0.5133
CNAG_05579	NA	1013.147	-0.545	0.261	0.121
CNAG_05580	NA	20.669	1.006	1.117	0.5791
CNAG_05581	CHS3	3793.018	-0.216	0.235	0.5674
CNAG_05582	NA	40.78	0.499	0.888	0.7547
CNAG_05583	GCS1	179.628	-1.854	0.431	2.518e-4
CNAG_05584	NA	180.044	-0.716	0.471	0.2892
CNAG_05585	NA	122.455	-0.085	0.489	0.933
CNAG_05586	NA	298.277	-0.429	0.371	0.4494
CNAG_05587	NA	246.793	-0.157	0.399	0.84
CNAG_05588	NA	606.377	1.164	0.294	8.815e-4
CNAG_05590	TCO2	4668.014	-0.325	0.32	0.5187
CNAG_05591	NA	268.991	0.398	0.372	0.4907
CNAG_05592	ECA1	961.723	-0.263	0.332	0.6376
CNAG_05595	NA	1265.822	0.171	0.325	0.7728
CNAG_05596	NA	574.896	-1.014	0.315	0.008941
CNAG_05597	NA	288.065	-0.809	0.365	0.0948
CNAG_05598	NA	102.566	0.675	0.536	0.402
CNAG_05599	NA	93.682	1.47	0.921	0.26
CNAG_05600	IGI1	481.895	0.107	0.339	0.8782
CNAG_05601	RIM13	157.459	-0.093	0.529	0.9327
CNAG_05602	PUT2	7316.127	-1.543	0.276	7.016e-7
CNAG_05603	NA	323.747	-0.867	0.423	0.1285
CNAG_05604	NA	91.358	-0.051	0.549	0.9636
CNAG_05605	NA	127.646	-1.701	0.536	0.01019
CNAG_05606	NA	137.584	-0.363	0.47	0.646
CNAG_05607	NA	142.089	1.816	0.512	0.003464
CNAG_05608	NA	107.76	1.614	0.519	0.01216
CNAG_05609	NA	850.807	-0.368	0.31	0.434
CNAG_05610	NA	42.852	0.22	0.857	0.9044
CNAG_05611	NA	112.706	0.423	0.658	0.7157
CNAG_05612	NA	140.177	-0.652	0.539	0.4238
CNAG_05613	NA	572.04	0.57	0.316	0.1916
CNAG_05614	NA	163.707	0.165	0.435	0.8462
CNAG_05615	NA	778.668	-0.138	0.354	0.8424
CNAG_05616	NA	356.94	0.382	0.349	0.4789
CNAG_05617	GPI13	571.306	0.534	0.303	0.2057
CNAG_05618	NA	631.458	0.539	0.344	0.2712
CNAG_05619	NA	169.464	-0.02	0.456	0.9833
CNAG_05620	NA	205.059	1.019	0.412	0.05631
CNAG_05621	NA	154.559	-1.32	0.47	0.02607
CNAG_05622	RPH1	322.432	-0.598	0.352	0.2248
CNAG_05623	NA	416.498	-1.065	0.321	0.006929
CNAG_05624	NA	132.012	-0.644	0.488	0.3722
CNAG_05626	NA	166.068	-0.468	0.455	0.5128
CNAG_05627	NA	524.812	-0.625	0.341	0.1834
CNAG_05628	NA	101.346	0.435	0.612	0.6786
CNAG_05629	NA	359.301	-0.624	0.343	0.1887
CNAG_05630	NA	119.502	0.065	0.549	0.9562
CNAG_05631	NA	1219.916	-0.356	0.267	0.3661
CNAG_05632	NA	107.722	2.315	0.655	0.003605
CNAG_05633	NA	696.183	-0.216	0.286	0.6546
CNAG_05634	NA	935.326	0.003	0.356	0.9961
CNAG_05635	NA	87.203	-0.163	0.562	0.8899
CNAG_05636	NA	295.002	-0.396	0.359	0.475
CNAG_05637	NA	657.454	0.202	0.429	0.8003
CNAG_05638	NA	234.986	-3.101	0.491	1.235e-8
CNAG_05639	PPS1	679.109	2.207	0.296	6.718e-12
CNAG_05640	NA	399.368	0.872	0.349	0.05325
CNAG_05641	NA	24.47	5.865	1.518	0.001229
CNAG_05642	FZC37	728.33	-0.599	0.29	0.1256
CNAG_05643	NA	24.898	2.555	1.133	0.08867
CNAG_05644	NA	47.3	1.515	0.919	0.2404
CNAG_05645	NA	95.772	0.601	0.662	0.5748
CNAG_05646	NA	728.983	-0.539	0.281	0.1604
CNAG_05647	NA	60.841	-0.367	0.661	0.7582
CNAG_05648	NA	193.927	-0.01	0.434	0.9917
CNAG_05649	NA	65.969	0.497	0.735	0.6982
CNAG_05650	UBP5	1863.358	0.174	0.243	0.6751
CNAG_05651	NA	5814.249	0.182	0.286	0.7209
CNAG_05652	NA	374.687	-0.466	0.413	0.4634
CNAG_05653	MLS1	222.149	2.464	0.485	8.687e-6
CNAG_05654	NA	417.673	-0.303	0.475	0.7195
CNAG_05655	CML1	133.535	-0.394	0.578	0.6958
CNAG_05656	NA	98.629	0.009	0.532	0.994
CNAG_05657	NA	89.933	-0.529	0.557	0.5516
CNAG_05658	NA	14.621	7.675	2.596	0.01809
CNAG_05659	NA	1.967	4.789	4.745	NA
CNAG_05660	NA	1036.334	0.128	0.359	0.8582
CNAG_05661	NA	521.061	-0.119	0.365	0.8738
CNAG_05662	PTP1	3602.642	4.531	1.899	0.06775
CNAG_05663	NA	2033.539	0.099	0.257	0.8449
CNAG_05664	NA	252.359	-2.029	0.401	9.764e-6
CNAG_05665	NA	89.83	2.12	0.592	0.003085
CNAG_05666	NA	6.689	1.997	2.249	0.5857
CNAG_05667	ITR3B	113.451	0.652	0.506	0.3876
CNAG_05668	NA	34.863	-2.751	1.085	0.04927
CNAG_05670	NA	0	NA	NA	NA
CNAG_05671	NA	121.848	1.101	0.501	0.09865
CNAG_05672	NA	247.55	-1.031	0.423	0.06043
CNAG_05673	NA	639.032	-0.799	0.321	0.05435
CNAG_05674	NA	636.635	-0.464	0.303	0.2861
CNAG_05675	NA	227.898	-1.481	0.429	0.004598
CNAG_05676	NA	147.323	1.091	0.539	0.1341
CNAG_05677	NA	336.526	-0.28	0.352	0.6351
CNAG_05678	NA	583.51	0.926	0.413	0.09084
CNAG_05679	NA	376.651	-0.445	0.374	0.4334
CNAG_05682	NA	227.635	1.06	0.457	0.07811
CNAG_05683	NA	278.726	4.239	0.561	3.318e-12
CNAG_05684	NA	405.859	-0.221	0.341	0.7144
CNAG_05685	NA	1704.378	-0.118	0.266	0.8148
CNAG_05686	NA	59.242	3.844	0.773	1.422e-5
CNAG_05687	NA	621.504	-0.543	0.297	0.1849
CNAG_05688	NA	117.981	0.788	0.517	0.2868
CNAG_05689	DAM1	146.389	-0.126	0.499	0.9054
CNAG_05690	RPD304	393.413	-0.014	0.395	0.9865
CNAG_05691	NA	234.084	0.422	0.469	0.5791
CNAG_05692	LCB3	338.147	-0.518	0.348	0.3019
CNAG_05693	NA	164.379	-0.264	0.493	0.7678
CNAG_05694	CKA1	631.773	-0.598	0.31	0.1584
CNAG_05695	NA	1652.029	0.769	0.254	0.01495
CNAG_05696	NA	1746.657	-0.288	0.239	0.4268
CNAG_05697	NA	705.784	-0.973	0.283	0.004801
CNAG_05698	NA	153.277	0.192	0.459	0.8274
CNAG_05699	NA	83.388	-0.836	0.7	0.431
CNAG_05700	NA	375.508	-0.423	0.35	0.4247
CNAG_05701	TPM1	413.374	0.301	0.422	0.6785
CNAG_05702	NA	100.768	-0.401	0.622	0.7152
CNAG_05703	LRG1	828.248	-0.15	0.305	0.7892
CNAG_05704	NA	89.073	-0.431	0.58	0.6631
CNAG_05705	NA	127.302	-0.499	0.493	0.5199
CNAG_05706	NA	180.195	-0.204	0.429	0.797
CNAG_05707	NA	242.1	1.398	0.434	0.008976
CNAG_05708	UBP14	328.125	-0.285	0.39	0.6686
CNAG_05711	NA	188.491	-0.638	0.43	0.3047
CNAG_05712	RIB4	425.087	0.771	0.375	0.1275
CNAG_05713	NA	686.721	-0.171	0.312	0.7619
CNAG_05714	NA	596.056	0.327	0.385	0.607
CNAG_05715	NA	97.984	0.276	0.638	0.8211
CNAG_05716	NA	125.764	-1.287	0.573	0.09052
CNAG_05717	NA	59.796	-0.692	0.901	0.649
CNAG_05718	NA	21.694	0.754	1.051	0.6751
CNAG_05719	NA	285.158	-0.708	0.379	0.1746
CNAG_05720	NA	123.218	0.129	0.575	0.9153
